Time (s),T0 (C),U_T0 (C),T1 (C),U_T1 (C),T2 (C),U_T2 (C),T3 (C),U_T3 (C),T4 (C),U_T4 (C),T5 (C),U_T5 (C),T6 (C),U_T6 (C),T7 (C),U_T7 (C),T8 (C),U_T8 (C),T9 (C),U_T9 (C),T10 (C),U_T10 (C),T12 (C),U_T12 (C),T13 (C),U_T13 (C),HFG_Floor_(kW.m-2),U_HFG_Floor_(kW.m-2),Press_(Pa),U_Press_(Pa),Phi_G_UP,U_Phi_G_UP,Phi_G_DOWN,U_Phi_G_DOWN,Phi_L_UP,U_Phi_L_UP,Phi_L_DOWN,U_Phi_L_DOWN,Upper_X_Fuel,U_Upper_X_Fuel,Upper_X_O2,U_Upper_X_O2,Upper_X_CO2,U_Upper_X_CO2,Upper_X_H2O,U_Upper_X_H2O,Upper_X_CO,U_Upper_X_CO,Upper_X_N2,U_Upper_X_N2,Lower_X_Fuel,U_Lower_X_Fuel,Lower_X_O2,U_Lower_X_O2,Lower_X_CO2,U_Lower_X_CO2,Lower_X_H2O,U_Lower_X_H2O,Lower_X_CO,U_Lower_X_CO,Lower_X_N2,U_Lower_X_N2
163,281.577,50.0604,260.0254,45.7394,233.4403,41.9232,189.0355,36.5461,285.9105,47.4645,168.7869,31.5232,340.7298,56.3176,180.5862,33.0371,33.9782,8.1072,29.8742,6.7429,22.8262,4.2731,92.8522,18.5235,86.6874,18.047,3.4433,0.8261,0.618,3.9987,1.1743,0.2818,1.293,0.3623,2.1337,0.9095,2.4707,1.0279,0.0228,0.0134,0.0412,0.0126,0.0913,0.0317,0.1571,0.0599,0.0088,0.002,0.7686,0.2093,0.0262,0.0063,0.048,0.0139,0.0786,0.0136,0.1283,0.0229,0.0064,0.0015,0.7036,0.1114
164,280.8466,50.0515,259.4123,45.7199,233.1339,41.9614,189.102,36.5991,285.5903,47.464,169.195,31.6313,339.7225,56.2282,180.9214,33.1302,33.9815,8.1068,29.8756,6.7425,22.8243,4.2733,92.8529,18.5252,86.6882,18.0479,3.4627,0.8695,-0.1417,3.4873,1.1893,0.2863,1.2946,0.365,2.138,0.9308,2.5878,1.027,0.0231,0.0137,0.0412,0.013,0.0912,0.0318,0.157,0.06,0.0089,0.002,0.7683,0.2093,0.0268,0.0063,0.0479,0.0141,0.0786,0.0137,0.1284,0.023,0.0064,0.0015,0.7031,0.1113
165,280.0944,50.1603,258.8849,45.8488,232.698,42.0049,189.1306,36.6495,285.2157,47.4831,169.6168,31.7503,338.6169,56.1735,181.2606,33.2372,33.9879,8.1066,29.8795,6.7435,22.8271,4.2731,92.8537,18.5246,86.6912,18.048,3.4395,0.8515,1.365,7.8448,1.1482,0.2607,1.2898,0.366,2.0052,1.0152,2.5126,1.0932,0.0236,0.0139,0.0413,0.0134,0.0912,0.0318,0.1569,0.0602,0.0089,0.0021,0.768,0.2093,0.0274,0.0063,0.0477,0.0142,0.0786,0.0137,0.1284,0.0231,0.0065,0.0015,0.7026,0.1112
166,279.4897,50.2741,258.1656,45.9042,232.3179,42.0609,189.1318,36.7526,284.8437,47.4931,170.0463,31.8696,337.5104,56.0945,181.6106,33.3463,33.9887,8.1067,29.8826,6.7457,22.8249,4.2736,92.8537,18.5249,86.6933,18.0474,3.3668,0.8172,0.835,5.7644,1.1382,0.2562,1.3274,0.3737,2.2147,1.043,2.5703,1.1178,0.0239,0.0141,0.0413,0.0138,0.0911,0.0319,0.1568,0.0603,0.009,0.0021,0.7677,0.2093,0.028,0.0063,0.0476,0.0143,0.0785,0.0137,0.1285,0.0232,0.0065,0.0016,0.7021,0.1111
167,278.5574,50.2528,257.609,45.9791,231.9911,42.159,189.1911,36.8721,284.4424,47.4856,170.5217,32.0264,336.3447,55.9852,181.996,33.4842,33.9956,8.1063,29.8848,6.7456,22.8266,4.2741,92.8569,18.5254,86.6959,18.0463,3.4073,0.8674,-0.1489,2.715,1.1841,0.2873,1.3308,0.372,2.2251,1.0014,2.6531,1.1442,0.024,0.014,0.0413,0.0141,0.091,0.0319,0.1568,0.0604,0.009,0.0021,0.7675,0.2092,0.0287,0.0064,0.0475,0.0145,0.0785,0.0137,0.1285,0.0232,0.0066,0.0016,0.7015,0.1111
168,277.7888,50.3573,256.968,46.0566,231.57,42.206,189.2532,36.9723,284.0806,47.505,170.9345,32.1483,335.3028,55.9317,182.3266,33.5897,33.9971,8.1068,29.8883,6.7471,22.8253,4.2739,92.8554,18.5259,86.698,18.0471,3.3653,0.8523,0.359,5.1217,1.1757,0.2632,1.3241,0.3816,2.1752,0.9288,2.6397,1.1072,0.0244,0.0143,0.0413,0.0144,0.0909,0.032,0.1568,0.0605,0.0091,0.0022,0.7672,0.2093,0.0293,0.0065,0.0473,0.0146,0.0785,0.0138,0.1285,0.0234,0.0066,0.0016,0.701,0.111
169,277.2114,50.4689,256.4936,46.1046,231.219,42.2727,189.2515,37.0542,283.7577,47.5251,171.2889,32.2567,334.3885,55.8949,182.6059,33.6848,34.0013,8.1058,29.892,6.7473,22.8258,4.274,92.8587,18.5259,86.6998,18.0461,3.3911,0.8481,0.8373,5.0779,1.1693,0.2986,1.3292,0.3874,2.2073,0.9333,2.7576,1.1432,0.025,0.0146,0.0412,0.0146,0.0909,0.032,0.1568,0.0606,0.0091,0.0022,0.7667,0.2094,0.0299,0.0066,0.0472,0.0148,0.0784,0.0138,0.1285,0.0235,0.0067,0.0016,0.7005,0.1109
170,276.5638,50.5758,255.8877,46.1475,230.9039,42.3657,189.2376,37.1725,283.3817,47.5437,171.6851,32.3821,333.3411,55.8486,182.9256,33.7969,34.0051,8.1061,29.8924,6.749,22.8246,4.2722,92.86,18.527,86.7015,18.0462,3.4661,1.1236,0.4606,4.4964,1.1907,0.2766,1.354,0.3988,2.437,1.0121,2.7535,1.1815,0.0251,0.0146,0.0411,0.0149,0.0908,0.0321,0.1568,0.0607,0.0092,0.0022,0.7665,0.2094,0.0303,0.0067,0.0471,0.015,0.0784,0.0139,0.1286,0.0236,0.0068,0.0017,0.7001,0.1108
171,275.9547,50.6987,255.4366,46.2397,230.5551,42.4417,189.2478,37.3109,283.0355,47.5693,172.0565,32.4999,332.371,55.8184,183.2202,33.9021,34.0104,8.1061,29.8951,6.7494,22.8237,4.2736,92.8585,18.5273,86.7036,18.0467,3.3657,0.8836,-0.6674,5.6652,1.2072,0.306,1.3364,0.3912,2.569,1.1825,2.7643,1.1814,0.0253,0.0145,0.0411,0.015,0.0908,0.0321,0.1568,0.0607,0.0092,0.0022,0.7663,0.2093,0.0308,0.0069,0.047,0.0152,0.0783,0.0139,0.1286,0.0238,0.0068,0.0017,0.6998,0.1108
172,275.1332,50.7573,254.9132,46.2931,230.1356,42.5202,189.2909,37.4828,282.615,47.5741,172.4793,32.6589,331.2444,55.7401,183.571,34.0426,34.0147,8.1058,29.8991,6.7493,22.8245,4.2736,92.8601,18.5259,86.7061,18.0447,3.3796,0.9158,2.0534,8.399,1.1979,0.3059,1.3823,0.3451,2.296,1.0836,2.7512,1.2116,0.0259,0.0148,0.041,0.0151,0.0908,0.0321,0.1568,0.0607,0.0093,0.0023,0.7658,0.2094,0.0312,0.0071,0.0469,0.0154,0.0783,0.0139,0.1286,0.0239,0.0069,0.0017,0.6994,0.1107
173,274.543,50.8633,254.4805,46.4287,229.78,42.5782,189.24,37.5888,282.2539,47.5956,172.8437,32.7786,330.2812,55.7021,183.8803,34.1469,34.0179,8.1069,29.9015,6.7521,22.8241,4.274,92.8601,18.5269,86.7081,18.0451,3.4554,1.2215,2.143,14.076,1.1757,0.2712,1.3984,0.3458,2.3099,0.7897,2.9231,1.2692,0.0262,0.015,0.0409,0.0151,0.0907,0.0321,0.1569,0.0607,0.0093,0.0023,0.7655,0.2094,0.0318,0.0074,0.0468,0.0156,0.0782,0.014,0.1286,0.024,0.0069,0.0018,0.6989,0.1107
174,273.9413,50.9642,254.0424,46.54,229.4434,42.6485,189.2568,37.6738,281.9114,47.625,173.1672,32.8895,329.4277,55.6926,184.1581,34.2536,34.0238,8.1059,29.9044,6.7526,22.8242,4.2745,92.8616,18.5273,86.7091,18.0446,3.4745,1.2022,-1.7733,15.9338,1.1988,0.2967,1.3754,0.4125,2.4944,1.2003,2.9392,1.2553,0.0263,0.0152,0.0408,0.0152,0.0907,0.0321,0.1569,0.0607,0.0093,0.0023,0.7654,0.2094,0.0322,0.0075,0.0467,0.0158,0.0782,0.014,0.1287,0.0242,0.007,0.0018,0.6986,0.1106
175,273.3869,51.1299,253.5015,46.6539,229.1699,42.7932,189.3079,37.8115,281.5491,47.6525,173.5456,33.0164,328.4621,55.6601,184.4681,34.3664,34.0275,8.1065,29.9072,6.7535,22.8246,4.2734,92.861,18.527,86.7124,18.0451,3.4794,1.1252,0.1741,14.0681,1.2194,0.2824,1.3842,0.406,2.4584,1.0881,2.9307,1.2939,0.0268,0.0153,0.0406,0.0152,0.0907,0.0321,0.157,0.0608,0.0094,0.0023,0.7649,0.2094,0.0325,0.0075,0.0466,0.016,0.0782,0.0141,0.1287,0.0243,0.007,0.0018,0.6983,0.1106
176,272.7274,51.1876,253.0326,46.742,228.8092,42.8758,189.3007,37.9289,281.2128,47.6897,173.8774,33.1363,327.5801,55.6422,184.734,34.4691,34.0297,8.1049,29.9099,6.7537,22.8243,4.2736,92.8608,18.5279,86.7134,18.0452,3.5164,1.1263,1.8026,13.5718,1.2052,0.2946,1.3684,0.4221,2.4356,1.1893,2.9691,1.3116,0.027,0.0154,0.0406,0.0153,0.0907,0.0321,0.157,0.0608,0.0094,0.0023,0.7647,0.2095,0.0329,0.0076,0.0465,0.0162,0.0782,0.0141,0.1287,0.0244,0.0071,0.0019,0.6979,0.1106
177,272.2186,51.3071,252.4977,46.7155,228.3464,42.9031,189.3349,38.0183,280.8232,47.7136,174.2785,33.3008,326.5865,55.5962,185.0505,34.6055,34.0374,8.1057,29.9163,6.7568,22.8267,4.2727,92.8649,18.5284,86.7171,18.0451,3.4652,1.0404,10.9227,47.2436,1.1822,0.2851,1.3775,0.4202,2.5711,1.2544,3.095,1.3982,0.0272,0.0154,0.0405,0.0153,0.0907,0.0321,0.1571,0.0608,0.0095,0.0024,0.7645,0.2095,0.0331,0.0077,0.0464,0.0165,0.0781,0.0141,0.1288,0.0245,0.0071,0.0019,0.6977,0.1106
178,272.0641,51.5351,252.1517,46.792,228.1123,42.9871,189.5075,38.1264,280.5107,47.7517,174.6186,33.4187,325.8821,55.6341,185.3257,34.7082,34.0409,8.106,29.9172,6.7564,22.8257,4.2736,92.8633,18.5282,86.7182,18.0448,3.6633,1.3118,1.9641,11.0942,1.2128,0.3098,1.3909,0.4261,2.6434,1.2214,3.0265,1.347,0.0276,0.0158,0.0403,0.0153,0.0907,0.0321,0.1572,0.0608,0.0095,0.0024,0.7642,0.2097,0.0333,0.0078,0.0464,0.0167,0.0781,0.0141,0.1289,0.0245,0.0072,0.0019,0.6975,0.1105
