Time (s),T0 (C),U_T0 (C),T1 (C),U_T1 (C),T2 (C),U_T2 (C),T3 (C),U_T3 (C),T4 (C),U_T4 (C),T5 (C),U_T5 (C),T6 (C),U_T6 (C),T7 (C),U_T7 (C),T8 (C),U_T8 (C),T9 (C),U_T9 (C),T10 (C),U_T10 (C),T12 (C),U_T12 (C),T13 (C),U_T13 (C),HFG_Floor_(kW.m-2),U_HFG_Floor_(kW.m-2),Press_(Pa),U_Press_(Pa),Phi_G_UP,U_Phi_G_UP,Phi_G_DOWN,U_Phi_G_DOWN,Phi_L_UP,U_Phi_L_UP,Phi_L_DOWN,U_Phi_L_DOWN,Upper_X_Fuel,U_Upper_X_Fuel,Upper_X_O2,U_Upper_X_O2,Upper_X_CO2,U_Upper_X_CO2,Upper_X_H2O,U_Upper_X_H2O,Upper_X_CO,U_Upper_X_CO,Upper_X_N2,U_Upper_X_N2,Lower_X_Fuel,U_Lower_X_Fuel,Lower_X_O2,U_Lower_X_O2,Lower_X_CO2,U_Lower_X_CO2,Lower_X_H2O,U_Lower_X_H2O,Lower_X_CO,U_Lower_X_CO,Lower_X_N2,U_Lower_X_N2
155,300.4253,67.2103,260.8411,58.4315,222.0401,49.8968,152.9782,35.1028,288.6235,64.5862,127.918,29.3143,339.4241,75.9014,147.1901,33.555,31.9832,8.2563,27.4284,7.4598,18.9172,4.4868,73.8639,24.8153,74.5149,24.8275,3.5763,0.863,-0.3073,2.3695,0.6985,0.1716,0.6111,0.1631,0.2602,0.2507,0.2119,0.1413,0,0,0.0554,0.0124,0.0778,0.0174,0.1218,0.0272,0.0032,0.0007,0.7121,0.1591,0,0,0.0847,0.0191,0.0655,0.0147,0.0963,0.0216,0.0002,0.0003,0.7318,0.1635
156,299.861,67.0771,260.8119,58.4194,222.0199,49.8979,153.5575,35.1996,288.8972,64.648,128.7946,29.4945,339.3032,75.8777,148.0318,33.7269,31.9896,8.2573,27.4329,7.4609,18.9205,4.4871,73.8683,24.8159,74.5214,24.8308,3.5447,0.823,-0.0514,2.342,0.7062,0.1657,0.6103,0.1504,0.2665,0.175,0.2319,0.1124,0,0,0.0548,0.0123,0.078,0.0174,0.1224,0.0274,0.0033,0.0008,0.7118,0.159,0,0,0.0837,0.0188,0.066,0.0148,0.0972,0.0218,0.0002,0.0003,0.7311,0.1633
157,298.8675,66.8636,260.5028,58.3522,221.9706,49.8831,154.0395,35.3077,289.0979,64.6951,129.5449,29.6767,339.1005,75.8328,148.7455,33.9004,31.9939,8.2582,27.4325,7.46,18.9207,4.4879,73.8714,24.8144,74.5267,24.8299,3.4442,0.8358,0.4628,3.0741,0.6839,0.1683,0.6188,0.1582,0.2533,0.17,0.2628,0.1192,0,0,0.0542,0.0122,0.0782,0.0175,0.1229,0.0275,0.0034,0.0008,0.7114,0.1589,0,0,0.0827,0.0186,0.0664,0.0149,0.0979,0.022,0.0003,0.0003,0.7303,0.1631
158,297.7717,66.6074,260.129,58.2657,222.0129,49.89,154.5115,35.4191,289.2209,64.7229,130.3481,29.8693,338.7891,75.7624,149.5156,34.0835,31.9953,8.2575,27.4318,7.459,18.9168,4.4865,73.8736,24.8133,74.5272,24.8265,3.4673,0.8355,0.3637,3.1291,0.703,0.1729,0.6412,0.1553,0.1979,0.146,0.2362,0.1322,0,0,0.0537,0.0121,0.0784,0.0175,0.1234,0.0276,0.0035,0.0008,0.7111,0.1588,0,0,0.0817,0.0184,0.0669,0.015,0.0987,0.0222,0.0003,0.0003,0.7295,0.1629
159,296.4598,66.3086,259.6432,58.1652,222.1114,49.9161,155.0443,35.5444,289.2878,64.7376,131.1627,30.0427,338.4404,75.6855,150.2911,34.2495,32.0028,8.2586,27.4352,7.4595,18.9206,4.4874,73.8793,24.8127,74.5332,24.8264,3.4279,0.8271,0.2449,3.351,0.7125,0.1688,0.6351,0.1538,0.3445,0.2788,0.2427,0.1432,0,0,0.0533,0.012,0.0785,0.0175,0.1238,0.0277,0.0036,0.0008,0.7108,0.1588,0,0,0.0807,0.0182,0.0673,0.0151,0.0995,0.0223,0.0003,0.0003,0.7288,0.1628
160,295.426,66.0985,259.3494,58.1101,222.1098,49.9274,155.4593,35.6261,289.2964,64.7402,131.9254,30.2016,338.0361,75.597,150.9982,34.3962,32.0038,8.2575,27.4333,7.4576,18.918,4.4867,73.8806,24.8126,74.536,24.8272,3.4548,0.868,-0.1754,2.7802,0.7182,0.172,0.6293,0.1588,0.2531,0.1703,0.2071,0.1355,0,0.0001,0.0529,0.0119,0.0787,0.0176,0.1241,0.0277,0.0037,0.0008,0.7104,0.1587,0,0,0.0798,0.018,0.0677,0.0152,0.1002,0.0225,0.0003,0.0003,0.7281,0.1626
161,294.2272,65.8254,258.9629,58.0197,222.1318,49.9401,155.913,35.7078,289.2753,64.7347,132.6966,30.3663,337.5633,75.4931,151.7098,34.5495,32.0075,8.2569,27.4365,7.4581,18.9185,4.4868,73.8848,24.812,74.537,24.8249,3.428,0.8182,0.1096,2.7118,0.7917,0.3319,0.6299,0.1514,0.2703,0.1669,0.2496,0.1366,0.0001,0.0002,0.0525,0.0118,0.0788,0.0176,0.1245,0.0278,0.0038,0.0009,0.7101,0.1586,0,0,0.0789,0.0178,0.0682,0.0153,0.101,0.0227,0.0003,0.0003,0.7275,0.1625
162,293.5165,65.6496,258.609,57.9203,222.0548,49.918,156.3973,35.8144,289.2288,64.724,133.37,30.5299,337.1108,75.3887,152.3439,34.7023,32.0103,8.2554,27.4357,7.458,18.9193,4.4869,73.887,24.8122,74.5425,24.8242,3.3401,0.7967,-0.2682,1.9995,0.748,0.1918,0.6488,0.1577,0.3391,0.2231,0.2818,0.1728,0.0001,0.0003,0.0521,0.0117,0.0789,0.0176,0.1248,0.0279,0.0039,0.0009,0.7097,0.1585,0,0,0.078,0.0176,0.0686,0.0154,0.1017,0.0228,0.0004,0.0003,0.727,0.1624
163,292.5164,65.4275,258.1767,57.8219,221.7652,49.8374,156.8714,35.9297,289.1292,64.7015,134.1155,30.7129,336.5709,75.2658,153.0365,34.8709,32.0158,8.2583,27.4382,7.459,18.9201,4.4875,73.8936,24.8129,74.5493,24.8251,3.3371,0.7948,0.1412,2.3231,0.7619,0.1964,0.6565,0.1542,0.3128,0.1769,0.2533,0.1248,0.0002,0.0003,0.0518,0.0116,0.0789,0.0176,0.1251,0.028,0.004,0.0009,0.7095,0.1585,0,0,0.0772,0.0174,0.069,0.0155,0.1025,0.023,0.0004,0.0003,0.7266,0.1623
164,291.7309,65.2783,257.6538,57.6972,221.6082,49.7996,157.3352,36.0292,288.9898,64.6701,134.8412,30.8695,336.0143,75.1407,153.7041,35.0166,32.0176,8.2579,27.4368,7.4585,18.9171,4.4867,73.8937,24.8105,74.5483,24.8226,3.4232,0.8214,0.07,3.0104,0.7632,0.1873,0.6539,0.1567,0.2525,0.2332,0.2731,0.1642,0.0003,0.0005,0.0515,0.0116,0.079,0.0177,0.1254,0.028,0.0041,0.0009,0.7091,0.1584,0,0,0.0763,0.0172,0.0694,0.0156,0.1032,0.0232,0.0005,0.0003,0.7261,0.1622
165,290.436,64.9972,256.8943,57.542,221.4933,49.7738,157.8303,36.1192,288.8195,64.6321,135.5117,31.0004,335.4181,75.0103,154.3348,35.1396,32.0205,8.2576,27.4392,7.4591,18.9172,4.4879,73.8954,24.8109,74.5528,24.8232,3.2515,0.7556,0.1994,2.8821,0.7594,0.1811,0.6673,0.1697,0.3372,0.2095,0.2936,0.1614,0.0004,0.0005,0.0512,0.0115,0.0791,0.0177,0.1257,0.0281,0.0042,0.001,0.7088,0.1583,0,0,0.0754,0.017,0.0698,0.0156,0.104,0.0233,0.0005,0.0003,0.7258,0.1621
166,289.2118,64.7147,256.3549,57.4223,221.3453,49.7447,158.3088,36.214,288.606,64.5825,136.1916,31.1507,334.7775,74.866,154.9698,35.2819,32.0261,8.2584,27.4399,7.4581,18.916,4.4876,73.9017,24.8114,74.5566,24.822,3.2802,0.7711,0.1142,3.0131,0.7588,0.1845,0.6667,0.1627,0.3074,0.2084,0.2867,0.145,0.0007,0.0006,0.051,0.0114,0.0791,0.0177,0.1259,0.0281,0.0043,0.001,0.7084,0.1582,0,0,0.0746,0.0168,0.0702,0.0157,0.1047,0.0235,0.0006,0.0003,0.7253,0.162
167,288.0524,64.4404,255.7177,57.2773,221.1612,49.6983,158.5725,36.2814,288.3854,64.5315,136.7827,31.2911,334.1539,74.7214,155.5235,35.412,32.0248,8.2572,27.4401,7.4564,18.9148,4.4869,73.9013,24.81,74.5591,24.8218,3.3154,0.796,-0.0063,2.2023,0.7745,0.1846,0.6599,0.1635,0.3313,0.1942,0.2907,0.1698,0.0008,0.0007,0.0508,0.0114,0.0791,0.0177,0.126,0.0282,0.0044,0.001,0.7082,0.1582,0,0,0.0737,0.0166,0.0707,0.0158,0.1055,0.0237,0.0006,0.0003,0.725,0.162
168,286.6305,64.1163,255.0298,57.1216,221.0572,49.6746,158.9427,36.3778,288.1221,64.4701,137.4329,31.4512,333.4528,74.5606,156.123,35.5569,32.035,8.2584,27.4432,7.4589,18.9186,4.4871,73.9081,24.8094,74.5656,24.8207,3.1562,0.7308,0.0435,2.675,0.7597,0.1801,0.6795,0.1672,0.6552,1.0697,0.2536,0.1453,0.001,0.0007,0.0506,0.0114,0.0791,0.0177,0.1262,0.0282,0.0045,0.001,0.7079,0.1581,0,0,0.0729,0.0164,0.0711,0.0159,0.1063,0.0238,0.0007,0.0003,0.7248,0.1619
169,285.1914,63.8135,254.4082,56.9868,220.8591,49.631,159.3022,36.4473,287.7763,64.3958,138.1218,31.589,332.6524,74.3865,156.7449,35.6831,32.0352,8.2576,27.4417,7.4566,18.9156,4.4865,73.911,24.8097,74.5697,24.8213,3.2392,0.7729,0.5035,1.9664,0.7897,0.189,0.6801,0.1663,0.4281,0.3131,0.3182,0.1475,0.0012,0.0007,0.0505,0.0113,0.0791,0.0177,0.1263,0.0282,0.0046,0.001,0.7077,0.1581,0,0,0.0721,0.0162,0.0715,0.016,0.1071,0.024,0.0007,0.0003,0.7245,0.1618
170,284.1039,63.573,253.8703,56.8634,220.6637,49.5928,159.6099,36.5058,287.4549,64.3259,138.7339,31.7138,331.9159,74.2254,157.3038,35.7969,32.0398,8.2561,27.442,7.4576,18.9158,4.4872,73.9149,24.8116,74.5723,24.8208,3.2103,0.7855,0.6555,2.4689,0.7566,0.1821,0.6866,0.1676,0.476,0.3149,0.3156,0.1367,0.0014,0.0009,0.0504,0.0113,0.0791,0.0177,0.1264,0.0282,0.0046,0.001,0.7075,0.158,0,0,0.0712,0.016,0.0719,0.0161,0.1079,0.0242,0.0008,0.0003,0.7241,0.1618
171,282.9895,63.3151,253.4002,56.7526,220.4718,49.5538,159.7909,36.5415,287.121,64.2513,139.3117,31.8436,331.2214,74.0701,157.8237,35.9152,32.0421,8.2571,27.4442,7.4564,18.9171,4.4872,73.9163,24.8087,74.5746,24.8209,3.2024,0.7657,-0.211,2.264,0.7889,0.1829,0.7019,0.1719,0.4703,0.2414,0.3049,0.159,0.002,0.001,0.0502,0.0113,0.079,0.0177,0.1264,0.0283,0.0047,0.0011,0.7069,0.1579,0,0,0.0704,0.0159,0.0723,0.0162,0.1086,0.0243,0.0009,0.0003,0.7236,0.1616
172,282.3195,63.1588,252.8369,56.628,220.2901,49.5087,160.0896,36.6124,286.7579,64.1679,139.9108,31.9907,330.4894,73.9034,158.3567,36.0442,32.0431,8.2557,27.4435,7.4565,18.913,4.4866,73.9197,24.8076,74.5794,24.8194,3.1416,0.7348,-0.2079,2.2835,0.7907,0.1865,0.7055,0.1725,0.4092,0.202,0.3625,0.1938,0.0024,0.0011,0.0501,0.0113,0.079,0.0176,0.1265,0.0283,0.0048,0.0011,0.7066,0.1578,0,0,0.0695,0.0157,0.0726,0.0162,0.1093,0.0245,0.001,0.0004,0.7229,0.1615
173,281.3154,62.9335,252.2523,56.5058,219.9869,49.4385,160.3391,36.6737,286.3826,64.0847,140.5051,32.1251,329.7335,73.7351,158.8829,36.1633,32.0477,8.2561,27.4448,7.4563,18.9137,4.4862,73.9247,24.8091,74.5831,24.8211,3.1346,0.7417,-0.1024,2.8158,0.7853,0.1833,0.7051,0.1778,0.4366,0.2217,0.3326,0.1906,0.0027,0.001,0.05,0.0112,0.0789,0.0176,0.1265,0.0283,0.0048,0.0011,0.7063,0.1578,0,0,0.0687,0.0155,0.0729,0.0163,0.11,0.0246,0.0011,0.0004,0.7223,0.1613
174,280.2383,62.6982,251.3801,56.3202,219.6423,49.3662,160.6896,36.746,285.9851,63.9982,141.0894,32.2441,328.9603,73.564,159.4008,36.2705,32.0538,8.2568,27.4473,7.4559,18.9134,4.487,73.9257,24.8098,74.5876,24.818,3.0852,0.7119,-0.589,2.4832,0.8203,0.1978,0.7131,0.1745,0.4522,0.2353,0.3216,0.1788,0.0031,0.0011,0.0499,0.0112,0.0789,0.0176,0.1265,0.0283,0.0049,0.0011,0.706,0.1577,0,0,0.0679,0.0153,0.0733,0.0164,0.1107,0.0248,0.0012,0.0004,0.7217,0.1612
175,279.4367,62.5275,250.6781,56.1613,219.3941,49.3115,161.039,36.8152,285.5608,63.9061,141.6672,32.3606,328.1731,73.3915,159.9198,36.3769,32.0556,8.2569,27.4456,7.4546,18.9132,4.4868,73.9282,24.807,74.5903,24.818,3.0943,0.7291,-0.357,2.6812,0.8112,0.1928,0.707,0.1675,0.3827,0.2532,0.3567,0.2006,0.0034,0.0012,0.0498,0.0112,0.0789,0.0176,0.1266,0.0283,0.005,0.0011,0.7057,0.1576,0,0,0.0671,0.0151,0.0736,0.0164,0.1114,0.0249,0.0012,0.0004,0.7209,0.161
176,278.1722,62.2394,250.0765,56.0229,219.1973,49.2682,161.3066,36.8685,285.1653,63.8154,142.1765,32.4797,327.4194,73.2188,160.3691,36.4828,32.0585,8.2565,27.4477,7.4546,18.9137,4.4864,73.9333,24.8071,74.5917,24.8178,3.0991,0.7066,-0.4713,2.706,0.8071,0.1937,0.7447,0.1777,0.4688,0.2814,0.372,0.1608,0.0039,0.0013,0.0498,0.0112,0.0788,0.0176,0.1266,0.0283,0.005,0.0011,0.7053,0.1575,0,0,0.0663,0.0149,0.0739,0.0165,0.112,0.0251,0.0013,0.0004,0.7202,0.1609
177,277.2438,62.0323,249.5123,55.9024,218.9706,49.2144,161.5374,36.9126,284.741,63.718,142.7171,32.6103,326.6207,73.0371,160.8375,36.5934,32.0641,8.2575,27.4504,7.455,18.9157,4.4861,73.9374,24.8081,74.5986,24.8172,3.1241,0.7493,-0.5948,2.0928,0.8103,0.1913,0.7379,0.1751,0.3681,0.2362,0.3798,0.172,0.0041,0.0013,0.0497,0.0112,0.0788,0.0176,0.1266,0.0283,0.0051,0.0011,0.705,0.1575,0,0,0.0655,0.0147,0.0741,0.0166,0.1126,0.0252,0.0014,0.0004,0.7193,0.1607
178,276.3304,61.8335,248.9463,55.77,218.6599,49.1493,161.7223,36.9537,284.3054,63.6216,143.2601,32.7303,325.815,72.8589,161.3065,36.697,32.0668,8.2564,27.4496,7.4563,18.9133,4.4869,73.9399,24.8072,74.6023,24.8158,3.0767,0.7482,-0.0432,2.5838,0.8253,0.1946,0.7612,0.1809,0.4564,0.2099,0.3988,0.2104,0.0046,0.0014,0.0496,0.0111,0.0787,0.0176,0.1266,0.0283,0.0051,0.0012,0.7046,0.1574,0,0,0.0647,0.0146,0.0744,0.0166,0.1132,0.0253,0.0015,0.0005,0.7185,0.1605
179,275.4171,61.6285,248.3447,55.6545,218.3756,49.0854,161.957,36.9881,283.8635,63.5243,143.7822,32.8373,325.0233,72.6849,161.7512,36.789,32.0723,8.257,27.4525,7.456,18.9143,4.4874,73.9448,24.8042,74.607,24.8145,3.1047,0.7379,-0.8618,2.2379,0.8275,0.1988,0.748,0.1766,0.4591,0.2449,0.4007,0.2093,0.0047,0.0013,0.0496,0.0111,0.0787,0.0176,0.1267,0.0283,0.0052,0.0012,0.7045,0.1574,0,0,0.064,0.0144,0.0746,0.0167,0.1137,0.0254,0.0016,0.0005,0.7175,0.1603
180,274.4858,61.433,247.7019,55.5034,218.124,49.0283,162.1494,37.0267,283.3928,63.421,144.3153,32.9483,324.2073,72.5077,162.2069,36.8838,32.0703,8.2547,27.448,7.4538,18.9109,4.4853,73.9448,24.8068,74.6054,24.8145,3.046,0.7365,-0.0262,2.3768,0.8463,0.2021,0.739,0.1777,0.4499,0.2022,0.4148,0.2386,0.0051,0.0013,0.0495,0.0111,0.0786,0.0176,0.1267,0.0283,0.0052,0.0012,0.7042,0.1573,0,0,0.0634,0.0142,0.0748,0.0167,0.1142,0.0256,0.0017,0.0005,0.7168,0.1601
181,273.5156,61.2146,247.1328,55.3847,217.8769,48.9736,162.3512,37.0823,282.9966,63.3307,144.7851,33.0622,323.4886,72.3445,162.6079,36.9814,32.0787,8.2564,27.4532,7.4553,18.914,4.4863,73.9505,24.8061,74.6139,24.8137,3.0295,0.7144,-0.3769,1.9834,0.8274,0.1932,0.7638,0.1912,0.5598,0.308,0.4095,0.2093,0.0055,0.0015,0.0495,0.0111,0.0786,0.0176,0.1266,0.0283,0.0053,0.0012,0.7039,0.1572,0,0,0.0627,0.0141,0.075,0.0168,0.1147,0.0257,0.0018,0.0005,0.7159,0.1599
182,272.618,61.0234,246.5332,55.248,217.5577,48.8948,162.6089,37.1445,282.5329,63.2258,145.2945,33.1847,322.6729,72.1601,163.0454,37.0854,32.0798,8.2561,27.453,7.4557,18.9132,4.4867,73.9534,24.8046,74.6164,24.8138,3.0203,0.7148,-0.2182,2.182,0.8505,0.2015,0.7624,0.1896,0.5493,0.2491,0.3825,0.1731,0.0058,0.0015,0.0494,0.0111,0.0785,0.0175,0.1266,0.0283,0.0053,0.0012,0.7036,0.1572,0.0001,0.0002,0.062,0.014,0.0752,0.0168,0.1152,0.0258,0.0019,0.0005,0.715,0.1597
183,271.6925,60.8147,245.8067,55.076,217.2962,48.8342,162.8553,37.204,282.0514,63.121,145.7903,33.2912,321.8441,71.9767,163.4735,37.1778,32.084,8.2535,27.4515,7.4529,18.9112,4.4854,73.9574,24.8051,74.6175,24.8122,2.9995,0.7211,-0.5466,2.2028,0.829,0.1957,0.7892,0.1895,0.5351,0.2349,0.4973,0.2033,0.0062,0.0017,0.0494,0.0111,0.0785,0.0175,0.1267,0.0283,0.0054,0.0012,0.7033,0.1571,0.0004,0.0005,0.0614,0.0138,0.0753,0.0168,0.1156,0.0259,0.002,0.0005,0.7142,0.1595
184,271.0364,60.6497,245.3717,54.9918,217.0667,48.7849,163.0874,37.2733,281.5999,63.0248,146.2715,33.3855,321.0431,71.8031,163.8866,37.2594,32.0891,8.2552,27.454,7.4529,18.9134,4.4858,73.9613,24.8058,74.6241,24.8129,3.0296,0.7104,-0.4757,2.6604,0.8641,0.2041,0.7867,0.184,0.5436,0.2498,0.4709,0.2032,0.0067,0.0017,0.0493,0.0111,0.0784,0.0175,0.1266,0.0283,0.0054,0.0012,0.7029,0.157,0.0008,0.0011,0.0608,0.0137,0.0755,0.0169,0.116,0.026,0.0021,0.0006,0.7133,0.1593
185,270.1208,60.4606,244.855,54.8864,216.7131,48.7172,163.2112,37.3013,281.1329,62.9223,146.7488,33.4877,320.2307,71.6239,164.2861,37.3467,32.091,8.2543,27.4543,7.4534,18.9105,4.4856,73.9647,24.8055,74.6273,24.8133,3.1221,0.7335,-0.6318,2.3767,0.8345,0.2034,0.7788,0.1809,0.5669,0.2705,0.5388,0.2123,0.007,0.0019,0.0492,0.0111,0.0784,0.0175,0.1267,0.0283,0.0055,0.0012,0.7026,0.1569,0.0013,0.0015,0.0603,0.0135,0.0756,0.0169,0.1164,0.026,0.0022,0.0006,0.7124,0.1591
186,269.6348,60.3472,244.3687,54.7853,216.4189,48.6531,163.3359,37.3181,280.7235,62.8304,147.1631,33.5851,319.5254,71.4647,164.6333,37.4278,32.0963,8.255,27.4552,7.4526,18.9151,4.4872,73.9675,24.803,74.6325,24.8114,2.9863,0.7002,-0.2222,2.0468,0.8566,0.1993,0.7886,0.1914,0.6056,0.2655,0.4913,0.2,0.0074,0.0019,0.0492,0.011,0.0783,0.0175,0.1267,0.0283,0.0055,0.0012,0.7023,0.1569,0.0018,0.0019,0.0597,0.0134,0.0758,0.0169,0.1168,0.0261,0.0023,0.0006,0.7116,0.159
187,268.7542,60.1485,243.7175,54.6349,216.1356,48.5817,163.5139,37.3469,280.2551,62.7239,147.617,33.6979,318.731,71.2838,165.0175,37.5217,32.0987,8.2547,27.4545,7.4524,18.9117,4.4874,73.9709,24.8028,74.6332,24.8104,3.0004,0.7045,0.017,2.0188,0.8519,0.1991,0.7909,0.1821,0.6472,0.3123,0.4523,0.2162,0.0075,0.002,0.0491,0.011,0.0783,0.0175,0.1267,0.0283,0.0056,0.0013,0.7022,0.1568,0.0023,0.0023,0.0592,0.0133,0.0759,0.017,0.1171,0.0262,0.0024,0.0006,0.7108,0.1588
188,267.8797,59.9578,243.1087,54.4993,215.8968,48.5286,163.7335,37.3824,279.7469,62.6145,148.0809,33.7923,317.9056,71.101,165.4128,37.6026,32.1019,8.2536,27.4551,7.4519,18.9119,4.4871,73.9731,24.8043,74.637,24.8101,2.9305,0.6875,-0.427,1.8342,0.8686,0.2028,0.8102,0.191,0.5721,0.2517,0.525,0.2854,0.0081,0.002,0.049,0.011,0.0783,0.0175,0.1267,0.0283,0.0056,0.0013,0.7017,0.1567,0.0031,0.0026,0.0587,0.0132,0.076,0.017,0.1174,0.0263,0.0024,0.0007,0.7099,0.1586
189,267.3197,59.8434,242.5415,54.3754,215.6067,48.4671,163.8731,37.4083,279.2882,62.5152,148.501,33.8786,317.1708,70.9411,165.7679,37.676,32.1077,8.254,27.4577,7.4504,18.9122,4.4855,73.9782,24.8043,74.6434,24.8109,2.9775,0.7174,0.0492,1.7366,0.8539,0.2006,0.8217,0.1925,0.6596,0.2942,0.5097,0.2871,0.0084,0.0021,0.0489,0.011,0.0782,0.0175,0.1268,0.0283,0.0057,0.0013,0.7014,0.1567,0.0038,0.0026,0.0583,0.0131,0.0761,0.017,0.1177,0.0263,0.0025,0.0007,0.7091,0.1584
190,266.6963,59.694,242.0056,54.2517,215.3202,48.4002,164.0161,37.434,278.8384,62.4159,148.9151,33.9732,316.4287,70.7779,166.109,37.7533,32.1076,8.2537,27.4549,7.4494,18.9113,4.4858,73.9789,24.8029,74.6436,24.8098,2.9789,0.6954,0.2319,1.9065,0.862,0.2004,0.7963,0.1876,0.5803,0.2753,0.6144,0.2121,0.0085,0.0023,0.0489,0.011,0.0782,0.0175,0.1268,0.0283,0.0057,0.0013,0.7013,0.1566,0.0047,0.0026,0.0578,0.013,0.0761,0.017,0.118,0.0264,0.0026,0.0007,0.7083,0.1582
191,265.9901,59.5518,241.5267,54.1471,215.0191,48.3318,164.1899,37.4711,278.4017,62.3169,149.3251,34.073,315.7135,70.6144,166.4486,37.8361,32.112,8.2539,27.4568,7.4528,18.9098,4.4865,73.9833,24.803,74.6492,24.809,2.9475,0.708,0.6198,2.3689,0.8708,0.1993,0.8328,0.1978,0.7119,0.3043,0.5736,0.203,0.0088,0.0021,0.0488,0.011,0.0782,0.0175,0.1268,0.0283,0.0058,0.0013,0.7011,0.1566,0.0054,0.0026,0.0574,0.0129,0.0762,0.017,0.1182,0.0265,0.0027,0.0007,0.7076,0.1581
192,265.2353,59.3692,241.0235,54.0311,214.7508,48.2732,164.4079,37.5224,277.9457,62.2138,149.7447,34.1691,314.9673,70.4459,166.7939,37.9156,32.1133,8.2518,27.4588,7.45,18.913,4.4872,73.9892,24.803,74.6542,24.8092,3.0192,0.7585,0.3218,1.8334,0.8796,0.2085,0.8292,0.194,0.598,0.3301,0.5389,0.1984,0.0091,0.0023,0.0487,0.0109,0.0782,0.0175,0.1268,0.0283,0.0058,0.0013,0.7008,0.1565,0.0061,0.0025,0.057,0.0128,0.0763,0.0171,0.1185,0.0265,0.0027,0.0007,0.7069,0.1579
193,264.5547,59.2259,240.4729,53.9301,214.46,48.2108,164.5625,37.5683,277.4688,62.1105,150.1704,34.2532,314.1961,70.2765,167.1437,37.9869,32.1164,8.2532,27.4572,7.452,18.9097,4.4867,73.9888,24.801,74.6561,24.8081,2.9367,0.6894,0.7499,2.1033,0.8772,0.2012,0.8488,0.1992,0.6836,0.2551,0.5629,0.2674,0.0096,0.0023,0.0486,0.0109,0.0781,0.0175,0.1268,0.0283,0.0058,0.0013,0.7004,0.1564,0.0068,0.0024,0.0566,0.0127,0.0764,0.0171,0.1187,0.0266,0.0028,0.0007,0.7063,0.1578
194,263.9348,59.1082,240.0871,53.8462,214.147,48.1388,164.5944,37.5774,276.9993,62.0084,150.5785,34.3344,313.4632,70.1172,167.4795,38.0537,32.1218,8.2523,27.4602,7.4506,18.9111,4.4876,73.9923,24.8022,74.6614,24.8092,2.9648,0.7118,0.5426,1.7264,0.9085,0.2178,0.8295,0.1946,0.6668,0.2565,0.565,0.1954,0.0099,0.0024,0.0486,0.0109,0.0781,0.0175,0.1269,0.0284,0.0059,0.0013,0.7001,0.1564,0.0076,0.0025,0.0563,0.0127,0.0764,0.0171,0.1189,0.0266,0.0029,0.0007,0.7056,0.1576
195,263.2324,58.9462,239.706,53.7473,213.88,48.0783,164.6701,37.598,276.5659,61.9093,150.9326,34.4146,312.7937,69.9659,167.7648,38.1195,32.1251,8.2514,27.4583,7.4493,18.9104,4.4862,73.9974,24.8025,74.6621,24.8076,2.9652,0.6989,0.6841,1.6265,0.9033,0.2087,0.8609,0.2035,0.725,0.2907,0.6211,0.2467,0.0101,0.0025,0.0485,0.0109,0.0781,0.0175,0.1269,0.0284,0.0059,0.0013,0.6999,0.1563,0.0084,0.0026,0.056,0.0126,0.0765,0.0171,0.1191,0.0267,0.0029,0.0007,0.7049,0.1574
196,262.4335,58.7645,239.1701,53.632,213.6536,48.0329,164.8567,37.6441,276.1158,61.8054,151.3125,34.5055,312.0698,69.8021,168.0668,38.1913,32.1249,8.2501,27.4605,7.4491,18.9105,4.4866,73.9979,24.7993,74.6678,24.8058,2.9561,0.7096,0.9221,1.8471,0.8827,0.2066,0.8405,0.1988,0.6693,0.2748,0.6522,0.2311,0.0105,0.0026,0.0484,0.0109,0.0781,0.0174,0.127,0.0284,0.006,0.0013,0.6996,0.1563,0.0091,0.0026,0.0557,0.0125,0.0765,0.0171,0.1193,0.0267,0.003,0.0008,0.7042,0.1573
197,261.7675,58.6197,238.7234,53.5416,213.4098,47.9821,165.0785,37.6875,275.6671,61.7061,151.6933,34.5907,311.3584,69.6446,168.3711,38.2588,32.1277,8.2491,27.4627,7.4483,18.9099,4.4876,74.0013,24.8006,74.6699,24.8061,2.9419,0.7183,0.8531,2.0226,0.8915,0.2068,0.8603,0.2015,0.7,0.2688,0.5584,0.2238,0.0108,0.0026,0.0483,0.0108,0.0781,0.0174,0.127,0.0284,0.006,0.0014,0.6993,0.1562,0.0097,0.0027,0.0554,0.0125,0.0766,0.0171,0.1194,0.0267,0.0031,0.0008,0.7037,0.1572
198,261.3983,58.5321,238.2946,53.4445,213.1501,47.9231,165.2094,37.6994,275.1946,61.6029,152.0626,34.6654,310.6341,69.4869,168.6609,38.3197,32.1313,8.2493,27.4595,7.4484,18.9097,4.4875,74.0049,24.8006,74.6722,24.8053,2.8766,0.6887,0.889,2.0548,0.9028,0.2098,0.864,0.2032,0.7313,0.2396,0.6752,0.2688,0.0113,0.0026,0.0482,0.0108,0.078,0.0174,0.127,0.0284,0.006,0.0014,0.6989,0.1561,0.0102,0.0029,0.0551,0.0124,0.0766,0.0171,0.1196,0.0268,0.0031,0.0008,0.7032,0.1571
