Time (s),T0 (C),U_T0 (C),T1 (C),U_T1 (C),T2 (C),U_T2 (C),T3 (C),U_T3 (C),T4 (C),U_T4 (C),T5 (C),U_T5 (C),T6 (C),U_T6 (C),T7 (C),U_T7 (C),T8 (C),U_T8 (C),T9 (C),U_T9 (C),T10 (C),U_T10 (C),T12 (C),U_T12 (C),T13 (C),U_T13 (C),HFG_Floor_(kW.m-2),U_HFG_Floor_(kW.m-2),Press_(Pa),U_Press_(Pa),Phi_G_UP,U_Phi_G_UP,Phi_G_DOWN,U_Phi_G_DOWN,Phi_L_UP,U_Phi_L_UP,Phi_L_DOWN,U_Phi_L_DOWN,Upper_X_Fuel,U_Upper_X_Fuel,Upper_X_O2,U_Upper_X_O2,Upper_X_CO2,U_Upper_X_CO2,Upper_X_H2O,U_Upper_X_H2O,Upper_X_CO,U_Upper_X_CO,Upper_X_N2,U_Upper_X_N2,Lower_X_Fuel,U_Lower_X_Fuel,Lower_X_O2,U_Lower_X_O2,Lower_X_CO2,U_Lower_X_CO2,Lower_X_H2O,U_Lower_X_H2O,Lower_X_CO,U_Lower_X_CO,Lower_X_N2,U_Lower_X_N2
203,206.4568,57.8081,202.4377,56.487,189.7033,53.0166,169.3509,47.4038,241.5741,67.2107,172.5797,48.2584,263.3031,73.274,181.237,50.8712,35.7822,10.3123,31.7832,8.9973,21.4188,6.2174,93.2186,25.8574,78.7739,22.0674,2.1745,0.6362,0.8103,2.0675,2.9008,0.8826,2.0996,0.8018,6.942,2.5346,6.4147,2.7601,0.1622,0.0675,0.0593,0.0454,0.0415,0.017,0.1069,0.0445,0.0061,0.0026,0.5712,0.168,0.0979,0.0287,0.0363,0.0108,0.0571,0.0158,0.1485,0.0413,0.0069,0.0021,0.607,0.1681
204,205.3561,57.487,201.5915,56.2391,189.0144,52.8157,168.9499,47.2852,240.6014,66.9295,172.4151,48.2102,261.924,72.871,181.0171,50.804,35.783,10.3121,31.7849,8.9982,21.4186,6.2177,93.218,25.8572,78.7774,22.0679,2.1778,0.6374,0.9246,2.0428,2.9913,0.9134,2.0868,0.7996,6.9852,2.5536,6.4383,2.7374,0.1643,0.0681,0.0595,0.0453,0.0413,0.0169,0.1062,0.0441,0.006,0.0026,0.5698,0.1677,0.0982,0.0288,0.0363,0.0109,0.0571,0.0158,0.1484,0.0413,0.0069,0.0021,0.6068,0.168
205,204.528,57.2651,200.9666,56.0718,188.5149,52.6876,168.6475,47.2066,239.8736,66.7321,172.2852,48.1749,260.896,72.5918,180.844,50.7551,35.7842,10.3121,31.7843,8.9981,21.4167,6.215,93.2149,25.8561,78.777,22.0688,2.1564,0.6256,0.9427,2.0232,2.9393,0.8978,2.1188,0.809,7.1589,2.6278,6.4759,2.7485,0.1659,0.0686,0.0597,0.0452,0.041,0.0168,0.1056,0.0437,0.006,0.0026,0.5687,0.1674,0.0987,0.0289,0.0363,0.0109,0.057,0.0158,0.1482,0.0413,0.0069,0.0021,0.6064,0.1679
206,203.5839,57.0242,200.2317,55.888,187.878,52.5296,168.2816,47.1168,238.9896,66.5049,172.1287,48.1338,259.6729,72.2859,180.6335,50.6963,35.7889,10.313,31.7869,8.9989,21.4157,6.2166,93.2183,25.8572,78.7791,22.0683,2.1381,0.622,1.0887,1.9417,2.9791,0.9207,2.1288,0.8123,7.1039,2.6001,6.4638,2.8274,0.1674,0.0691,0.0599,0.0452,0.0408,0.0167,0.1049,0.0434,0.006,0.0025,0.5678,0.1674,0.0993,0.0291,0.0364,0.0109,0.057,0.0158,0.148,0.0413,0.0069,0.0021,0.6061,0.1678
207,202.5694,56.7197,199.4861,55.6775,187.2046,52.3381,167.9203,47.0131,238.0938,66.2498,171.9639,48.0865,258.4391,71.9294,180.417,50.6325,35.7902,10.3125,31.791,8.9994,21.417,6.215,93.2164,25.8562,78.7808,22.0688,2.1574,0.6338,1.0915,2.1165,3.0042,0.9047,2.1376,0.8162,7.2467,2.6552,6.5632,2.8051,0.1688,0.0694,0.0602,0.0451,0.0406,0.0166,0.1043,0.0431,0.0059,0.0025,0.5669,0.1671,0.0998,0.0293,0.0364,0.0109,0.0569,0.0158,0.1479,0.0412,0.0069,0.0021,0.6057,0.1677
208,201.6964,56.4533,198.8243,55.4818,186.6533,52.1779,167.6388,46.9304,237.3311,66.0307,171.8216,48.0457,257.405,71.6394,180.2302,50.5746,35.7948,10.3151,31.7932,9.0011,21.4177,6.2159,93.2187,25.8571,78.7808,22.069,2.1524,0.6355,1.1712,2.0787,3.0386,0.9249,2.1329,0.8249,7.296,2.6444,6.512,2.7102,0.1704,0.0701,0.0603,0.045,0.0404,0.0165,0.1037,0.0428,0.0059,0.0025,0.5658,0.1669,0.1004,0.0294,0.0364,0.011,0.0569,0.0158,0.1477,0.0412,0.0069,0.0021,0.6053,0.1676
209,200.6796,56.1518,198.0258,55.2471,185.9962,51.9847,167.3039,46.8325,236.4159,65.7658,171.6468,47.995,256.1338,71.2707,179.9999,50.5035,35.7986,10.3155,31.7967,9.0022,21.4188,6.216,93.2172,25.8569,78.784,22.07,2.1217,0.6227,1.2357,2.0084,3.0118,0.9076,2.1471,0.8247,7.2348,2.6547,6.5186,2.8059,0.1725,0.0708,0.0604,0.0451,0.0402,0.0164,0.1031,0.0425,0.0059,0.0025,0.5644,0.1668,0.1009,0.0296,0.0364,0.011,0.0568,0.0158,0.1475,0.0411,0.0069,0.0021,0.6049,0.1675
210,199.8423,55.9377,197.375,55.0821,185.4468,51.846,166.9982,46.7584,235.6473,65.5689,171.4943,47.9564,255.0673,70.995,179.8054,50.4528,35.7994,10.3152,31.7968,9.0018,21.4206,6.2164,93.2181,25.857,78.7862,22.0704,2.1417,0.6346,1.3932,1.9708,3.1176,0.9341,2.1384,0.8236,7.3321,2.7056,6.5837,2.7232,0.1732,0.071,0.0607,0.045,0.04,0.0163,0.1026,0.0423,0.0058,0.0025,0.5639,0.1665,0.1013,0.0297,0.0364,0.011,0.0568,0.0158,0.1474,0.0411,0.0069,0.0021,0.6046,0.1675
211,199.066,55.7212,196.7457,54.9136,184.8847,51.6904,166.6682,46.6699,234.875,65.3604,171.3383,47.913,254.0193,70.7233,179.6023,50.3925,35.8027,10.3142,31.802,9.003,21.4155,6.2159,93.2186,25.8571,78.7849,22.0695,2.1213,0.6224,1.4997,1.9693,3.1335,0.9465,2.1353,0.8194,7.5116,2.6917,6.5327,2.7223,0.1749,0.0716,0.0608,0.0449,0.0398,0.0162,0.1021,0.042,0.0058,0.0025,0.5628,0.1664,0.1019,0.0298,0.0365,0.011,0.0567,0.0157,0.1472,0.0411,0.0069,0.002,0.6042,0.1673
212,198.1576,55.4527,196.0443,54.7172,184.246,51.5068,166.2724,46.5581,234.0221,65.1183,171.163,47.862,252.8529,70.385,179.3783,50.3265,35.8042,10.3143,31.8015,9.0033,21.4203,6.2167,93.2192,25.8574,78.7881,22.0705,2.11,0.6174,1.5811,1.9597,3.0923,0.9224,2.154,0.8169,7.3524,2.6604,6.6751,2.7631,0.1764,0.0723,0.0609,0.045,0.0397,0.0162,0.1016,0.0418,0.0058,0.0024,0.5618,0.1664,0.1023,0.0298,0.0365,0.0111,0.0567,0.0157,0.1471,0.041,0.0069,0.002,0.604,0.1673
213,197.2203,55.1671,195.3324,54.5077,183.6145,51.3167,165.9028,46.4528,233.165,64.8684,170.9841,47.8097,251.6753,70.0438,179.1474,50.2547,35.8057,10.3143,31.804,9.003,21.4178,6.215,93.2155,25.8564,78.7881,22.0703,2.0997,0.6134,1.7166,1.9092,3.1688,0.9064,2.1662,0.8343,7.407,2.6862,6.7026,2.7644,0.1775,0.0726,0.0611,0.0449,0.0395,0.0161,0.1011,0.0416,0.0058,0.0024,0.561,0.1661,0.1027,0.0299,0.0365,0.0111,0.0566,0.0157,0.1469,0.041,0.0068,0.002,0.6037,0.1672
214,196.4379,54.9412,194.7018,54.3277,183.1022,51.1713,165.5929,46.3641,232.4123,64.6548,170.8244,47.7634,250.6572,69.7532,178.9462,50.1939,35.81,10.3144,31.8073,9.0047,21.42,6.2169,93.2199,25.8576,78.7909,22.0712,2.1325,0.6457,1.854,1.8879,3.2071,0.9606,2.1873,0.8419,7.4456,2.6682,6.7427,2.804,0.1789,0.0732,0.0612,0.0449,0.0394,0.016,0.1007,0.0414,0.0057,0.0024,0.5601,0.1661,0.1032,0.0301,0.0366,0.0111,0.0566,0.0157,0.1467,0.041,0.0068,0.002,0.6033,0.1671
