Time (s),T0 (C),U_T0 (C),T1 (C),U_T1 (C),T2 (C),U_T2 (C),T3 (C),U_T3 (C),T4 (C),U_T4 (C),T5 (C),U_T5 (C),T6 (C),U_T6 (C),T7 (C),U_T7 (C),T8 (C),U_T8 (C),T9 (C),U_T9 (C),T10 (C),U_T10 (C),T12 (C),U_T12 (C),T13 (C),U_T13 (C),HFG_Floor_(kW.m-2),U_HFG_Floor_(kW.m-2),Press_(Pa),U_Press_(Pa),Phi_G_UP,U_Phi_G_UP,Phi_G_DOWN,U_Phi_G_DOWN,Phi_L_UP,U_Phi_L_UP,Phi_L_DOWN,U_Phi_L_DOWN,Upper_X_Fuel,U_Upper_X_Fuel,Upper_X_O2,U_Upper_X_O2,Upper_X_CO2,U_Upper_X_CO2,Upper_X_H2O,U_Upper_X_H2O,Upper_X_CO,U_Upper_X_CO,Upper_X_N2,U_Upper_X_N2,Lower_X_Fuel,U_Lower_X_Fuel,Lower_X_O2,U_Lower_X_O2,Lower_X_CO2,U_Lower_X_CO2,Lower_X_H2O,U_Lower_X_H2O,Lower_X_CO,U_Lower_X_CO,Lower_X_N2,U_Lower_X_N2
188,265.7985,53.7874,247.8611,49.2751,224.0844,44.7908,188.9711,40.172,275.9601,49.1036,177.3032,35.4331,316.9988,57.0241,186.8542,36.3911,33.9647,8.2842,29.9078,6.9338,23.0314,4.2851,92.9793,18.949,86.5592,18.4807,3.8566,1.5566,-2.2951,25.8056,1.2619,0.341,1.4858,0.4126,2.7849,1.3936,3.4248,1.6024,0.0282,0.0173,0.0405,0.0169,0.0906,0.0329,0.1579,0.0624,0.0099,0.0026,0.766,0.2154,0.0366,0.011,0.0457,0.0186,0.0777,0.0147,0.1288,0.0258,0.0076,0.0022,0.6939,0.1131
189,264.8798,53.7238,247.0765,49.1986,223.343,44.6449,188.8203,40.1919,275.5598,49.1465,177.6089,35.5746,316.0549,56.9952,187.0685,36.5018,33.9703,8.2849,29.9111,6.9336,23.0338,4.2854,92.9831,18.9506,86.5626,18.4811,3.7603,1.5139,1.2344,34.3135,1.2435,0.3291,1.445,0.4717,2.7145,1.2048,3.4572,1.621,0.0282,0.0173,0.0405,0.017,0.0906,0.0329,0.1579,0.0625,0.0099,0.0026,0.766,0.2155,0.037,0.0114,0.0456,0.0187,0.0776,0.0147,0.1288,0.0259,0.0076,0.0022,0.6935,0.1131
190,264.0952,53.6987,246.5736,49.2103,222.9526,44.6454,188.869,40.3013,275.1886,49.1832,177.8936,35.693,315.2681,56.9887,187.2917,36.6019,33.9738,8.2842,29.9128,6.9343,23.0327,4.2855,92.9817,18.9505,86.5628,18.4794,3.7875,1.5699,-2.6034,27.4906,1.2356,0.3271,1.4326,0.4741,2.7668,1.3205,3.3824,1.6026,0.0282,0.0172,0.0406,0.0172,0.0905,0.0329,0.1578,0.0625,0.0099,0.0027,0.766,0.2155,0.0375,0.0116,0.0456,0.0189,0.0776,0.0147,0.1288,0.026,0.0076,0.0022,0.6932,0.113
191,263.1847,53.6176,245.5747,49.0578,222.3295,44.6021,188.7606,40.3,274.7472,49.2092,178.1956,35.8367,314.2583,56.9305,187.5138,36.7252,33.9792,8.2856,29.9173,6.9357,23.0337,4.2853,92.9844,18.9508,86.5656,18.48,3.7987,1.4892,-5.12,21.0933,1.2617,0.3437,1.4455,0.4704,2.6451,1.2881,3.4199,1.6413,0.0281,0.0174,0.0406,0.0174,0.0905,0.0329,0.1578,0.0626,0.01,0.0027,0.766,0.2155,0.0381,0.0116,0.0455,0.0191,0.0775,0.0148,0.1287,0.0261,0.0077,0.0023,0.6927,0.113
192,262.3586,53.5672,244.8272,49.0224,221.7574,44.6063,188.5173,40.2554,274.3402,49.2294,178.4467,35.942,313.3335,56.8685,187.6791,36.8143,33.982,8.2844,29.9181,6.9365,23.0329,4.2842,92.983,18.9507,86.569,18.4796,3.7077,1.4589,-3.3929,13.1633,1.2641,0.3281,1.53,0.5316,3.1287,1.6509,3.4605,1.6625,0.0281,0.0173,0.0408,0.0175,0.0904,0.033,0.1577,0.0627,0.01,0.0027,0.7661,0.2155,0.0387,0.0118,0.0455,0.0192,0.0774,0.0148,0.1287,0.0261,0.0077,0.0023,0.6922,0.1129
193,261.4345,53.4924,244.1341,49.0197,221.2733,44.6513,188.2161,40.2238,273.9429,49.2554,178.6713,36.0423,312.4605,56.8283,187.8174,36.8982,33.9864,8.2844,29.9213,6.9374,23.0341,4.2854,92.9844,18.9516,86.5693,18.4802,3.7019,1.3761,1.8011,42.6139,1.2668,0.3578,1.4243,0.477,2.7958,1.1996,3.4727,1.6696,0.028,0.0174,0.0409,0.0177,0.0903,0.033,0.1576,0.0628,0.01,0.0027,0.7662,0.2154,0.0392,0.0119,0.0455,0.0194,0.0773,0.0148,0.1286,0.0262,0.0077,0.0023,0.6918,0.1129
194,260.4794,53.4371,243.4632,49.0365,220.7666,44.6628,188.104,40.284,273.5014,49.2637,178.944,36.1565,311.5265,56.7746,188.0248,37.002,33.9897,8.2844,29.925,6.9372,23.034,4.2851,92.9854,18.9511,86.5719,18.4798,3.6342,1.5355,-1.5115,12.7442,1.2368,0.3351,1.4308,0.462,2.6608,1.3653,3.5092,1.7124,0.0281,0.0175,0.0409,0.018,0.0903,0.033,0.1575,0.0628,0.01,0.0027,0.7661,0.2153,0.0399,0.0124,0.0455,0.0195,0.0772,0.0148,0.1285,0.0262,0.0078,0.0023,0.6913,0.1128
195,259.4453,53.3359,242.7977,49.0744,220.341,44.7536,187.8159,40.3108,273.0658,49.2808,179.1417,36.2493,310.597,56.7308,188.1456,37.077,33.9948,8.2819,29.9293,6.9386,23.035,4.2851,92.9869,18.951,86.5737,18.4791,3.6388,1.5138,-0.3861,24.8155,1.2313,0.3191,1.4356,0.4768,2.9753,1.4785,3.5811,1.7842,0.0278,0.0174,0.0411,0.0182,0.0902,0.0331,0.1575,0.0629,0.0101,0.0028,0.7663,0.2153,0.0407,0.0131,0.0455,0.0197,0.0771,0.0148,0.1283,0.0262,0.0078,0.0023,0.6907,0.1128
196,258.517,53.3563,242.1196,49.1207,219.9561,44.871,187.5985,40.4031,272.5376,49.2753,179.3724,36.3758,309.4928,56.6343,188.2976,37.1806,34.0014,8.2816,29.9319,6.9402,23.0332,4.2852,92.988,18.9517,86.5761,18.4785,3.6715,1.563,-0.8098,26.485,1.2266,0.3085,1.4835,0.42,2.8812,1.5346,3.5588,1.8099,0.0278,0.0174,0.0412,0.0183,0.0901,0.0331,0.1574,0.063,0.0101,0.0028,0.7663,0.2153,0.0414,0.0137,0.0456,0.0198,0.077,0.0148,0.1281,0.0262,0.0078,0.0023,0.6902,0.1128
197,257.6397,53.3584,242.0195,49.6813,220.0221,45.5418,189.8471,45.0873,272.0461,49.2697,179.5388,36.4639,308.5225,56.5654,188.4033,37.2574,34.0057,8.2827,29.9344,6.9402,23.0315,4.2849,92.9873,18.9531,86.5772,18.4793,3.7371,1.9628,9.6133,58.0375,1.2398,0.3482,1.4382,0.4878,2.8601,1.6693,3.499,1.815,0.0279,0.0173,0.0413,0.0185,0.09,0.0332,0.1573,0.0632,0.0101,0.0028,0.7663,0.2153,0.0421,0.0141,0.0457,0.0199,0.0768,0.0147,0.1278,0.0262,0.0078,0.0024,0.6897,0.1128
198,257.5237,53.9798,242.9631,52.7341,222.2885,52.1266,193.846,61.6469,271.5851,49.277,179.71,36.5532,307.6893,56.5517,188.5075,37.3366,34.0095,8.2817,29.9361,6.9402,23.0312,4.2842,92.989,18.9529,86.5795,18.4786,3.5183,1.5397,-2.5492,30.0846,1.2573,0.3589,1.4408,0.4832,3.018,1.8658,3.5332,1.7643,0.0279,0.0173,0.0414,0.0186,0.09,0.0332,0.1572,0.0633,0.0101,0.0028,0.7664,0.2153,0.0428,0.0145,0.0458,0.02,0.0767,0.0147,0.1276,0.0261,0.0078,0.0024,0.6892,0.1127
199,257.5118,55.2805,244.8079,61.1989,225.4086,67.227,193.4069,60.9315,271.1795,49.3188,179.9533,36.6723,306.8373,56.5411,188.643,37.4298,34.0135,8.2818,29.9399,6.9423,23.0317,4.2855,92.9897,18.9531,86.5813,18.4787,3.6189,1.5988,1.6548,30.2329,1.2337,0.3062,1.4875,0.4143,2.8367,1.4799,3.7376,2.3504,0.0279,0.0173,0.0415,0.0187,0.0899,0.0332,0.1571,0.0633,0.0101,0.0028,0.7663,0.2151,0.0434,0.0149,0.046,0.0201,0.0765,0.0147,0.1274,0.0261,0.0078,0.0024,0.6889,0.1127
200,256.7207,55.345,243.5795,59.3836,224.4252,65.1966,190.3577,49.6812,270.7133,49.353,180.1324,36.7811,305.9105,56.5288,188.7176,37.5086,34.0178,8.282,29.9431,6.9431,23.0311,4.2854,92.9909,18.953,86.5828,18.4773,3.6746,1.7731,-2.0684,16.4148,1.2626,0.359,1.4823,0.4069,3.1447,1.7911,3.4262,1.8011,0.0277,0.0173,0.0416,0.0188,0.0899,0.0333,0.1571,0.0634,0.0101,0.0028,0.7665,0.2152,0.0438,0.015,0.0461,0.0202,0.0764,0.0147,0.1271,0.0261,0.0078,0.0024,0.6886,0.1127
201,255.4649,54.681,240.7924,53.0853,220.0042,50.4823,188.7708,44.9807,270.2466,49.4197,180.3494,36.9216,304.9403,56.5358,188.9203,37.6942,34.0241,8.2811,29.9492,6.9442,23.0333,4.2844,92.9931,18.9539,86.5863,18.4783,3.5026,1.546,-5.8194,18.2823,1.258,0.3462,1.4766,0.4296,2.8114,1.5596,3.416,1.7381,0.0276,0.0172,0.0417,0.0189,0.0898,0.0333,0.157,0.0635,0.0101,0.0028,0.7666,0.2151,0.044,0.0151,0.0463,0.0203,0.0762,0.0147,0.1269,0.0261,0.0079,0.0024,0.6885,0.1127
202,254.4536,54.5808,239.5428,52.0198,218.8865,49.0656,188.3697,44.4191,269.7995,49.4354,180.4733,37.0003,304.0269,56.4842,189.0381,37.8222,34.0277,8.2816,29.9473,6.9434,23.0285,4.2832,92.9907,18.9522,86.5858,18.4775,3.4333,1.4248,-2.5264,15.1733,1.252,0.3638,1.4532,0.5006,2.7773,1.5921,3.4357,1.8762,0.0275,0.0172,0.0418,0.019,0.0898,0.0333,0.1569,0.0636,0.0101,0.0028,0.7667,0.2151,0.0441,0.0152,0.0465,0.0204,0.0761,0.0147,0.1267,0.0261,0.0079,0.0024,0.6884,0.1127
203,253.3123,54.3839,238.4759,51.5316,217.9062,48.1769,188.0196,44.0819,269.3167,49.4732,180.5949,37.0866,303.083,56.4791,189.1148,37.9289,34.0327,8.2809,29.9514,6.9451,23.0296,4.2838,92.9924,18.9549,86.5869,18.4766,3.3748,1.4083,-0.4511,23.0168,1.2473,0.3581,1.491,0.4321,2.6662,1.3576,3.4594,1.8701,0.0276,0.0172,0.0419,0.0191,0.0897,0.0333,0.1568,0.0636,0.0101,0.0029,0.7666,0.2151,0.0443,0.0155,0.0467,0.0204,0.076,0.0147,0.1265,0.0261,0.0079,0.0024,0.6884,0.1127
204,252.1381,54.0634,237.5009,51.2573,217.2881,47.9736,187.4098,43.7247,268.8306,49.4907,180.7496,37.1831,302.1061,56.4232,189.2247,38.0323,34.0386,8.28,29.9538,6.9449,23.0308,4.2838,92.9938,18.9545,86.5919,18.4777,3.3836,1.477,-0.485,27.5188,1.2658,0.3639,1.4971,0.4343,2.8186,1.3725,3.4352,1.9153,0.0274,0.0171,0.042,0.0192,0.0896,0.0334,0.1567,0.0637,0.0102,0.0029,0.7668,0.215,0.0444,0.0155,0.0469,0.0205,0.0758,0.0147,0.1263,0.0262,0.0079,0.0024,0.6884,0.1127
205,251.0803,53.9316,236.6192,51.0724,216.6017,47.5139,186.8,43.1827,268.2486,49.4744,180.8498,37.2795,301.0827,56.3691,189.2746,38.124,34.0418,8.279,29.9575,6.9452,23.0286,4.2827,92.9939,18.9542,86.5938,18.4781,3.4485,1.4979,2.7126,43.8686,1.1878,0.3289,1.4552,0.4872,3.0471,2.3595,3.4492,1.928,0.0272,0.017,0.0422,0.0193,0.0896,0.0334,0.1566,0.0637,0.0102,0.0029,0.767,0.2149,0.0442,0.0155,0.0471,0.0206,0.0757,0.0147,0.1261,0.0262,0.0079,0.0024,0.6885,0.1127
206,250.1533,53.911,235.8074,50.928,215.9416,47.3057,186.4154,42.7974,267.7101,49.4975,180.9506,37.3586,300.117,56.377,189.3294,38.2032,34.0481,8.2796,29.9613,6.946,23.0281,4.283,92.9954,18.9553,86.5952,18.4776,3.3062,1.4219,3.8159,41.0142,1.2406,0.3443,1.458,0.4968,2.7093,1.4457,3.4574,1.8475,0.0274,0.0171,0.0423,0.0194,0.0895,0.0334,0.1565,0.0638,0.0102,0.0029,0.7669,0.2149,0.044,0.0154,0.0474,0.0207,0.0756,0.0147,0.126,0.0262,0.0079,0.0024,0.6888,0.1128
207,249.5115,53.9646,235.2127,50.8285,215.4593,47.1967,186.3011,42.7202,267.2383,49.4878,181.0368,37.4219,299.3178,56.3362,189.3634,38.257,34.0524,8.2791,29.9631,6.9449,23.0283,4.283,92.9947,18.955,86.5961,18.4776,3.4343,1.6574,-1.9729,8.5068,1.2684,0.3524,1.4731,0.4332,2.9845,1.62,3.4216,1.8212,0.0273,0.0172,0.0424,0.0195,0.0894,0.0334,0.1564,0.0639,0.0102,0.0029,0.767,0.215,0.0439,0.0154,0.0475,0.0208,0.0755,0.0147,0.1258,0.0262,0.0079,0.0025,0.6889,0.1128
208,248.6691,53.9864,234.6268,50.7879,214.8521,47.0029,186.0763,42.6694,266.7369,49.5006,181.1352,37.4877,298.4545,56.3408,189.391,38.3167,34.0551,8.2777,29.9673,6.9479,23.0279,4.2834,92.9951,18.955,86.5974,18.4782,3.3367,1.5501,-3.0227,25.5495,1.2181,0.3305,1.4905,0.432,2.8629,1.5708,3.4291,1.9291,0.0271,0.0171,0.0425,0.0196,0.0894,0.0334,0.1564,0.064,0.0102,0.0029,0.7672,0.2151,0.0438,0.0156,0.0477,0.0208,0.0754,0.0146,0.1256,0.0261,0.0079,0.0025,0.689,0.1129
209,247.6537,53.9245,233.9457,50.7899,214.3594,46.9383,185.7016,42.5177,266.222,49.503,181.221,37.5477,297.4929,56.3004,189.4022,38.3701,34.0612,8.2772,29.9701,6.948,23.0257,4.2828,92.996,18.956,86.5996,18.4764,3.361,1.4868,-4.1161,16.7795,1.2664,0.3338,1.4852,0.4431,2.9863,1.8114,3.5086,1.9373,0.0271,0.0172,0.0427,0.0198,0.0893,0.0335,0.1563,0.0641,0.0102,0.0029,0.7673,0.215,0.0437,0.0159,0.0479,0.0209,0.0753,0.0146,0.1255,0.0261,0.0079,0.0025,0.6891,0.1129
210,246.4123,53.7473,232.8873,50.5291,213.5439,46.6537,185.422,42.4684,265.5851,49.4809,181.2826,37.6149,296.3572,56.21,189.3987,38.4369,34.0667,8.2774,29.9746,6.9501,23.027,4.2836,92.9969,18.9556,86.6015,18.4765,3.4969,1.619,-0.3701,22.9679,1.2296,0.3336,1.4306,0.4851,2.8486,1.6858,3.4804,1.9384,0.0271,0.0172,0.0428,0.0199,0.0892,0.0335,0.1561,0.0642,0.0102,0.0029,0.7673,0.2152,0.0438,0.0163,0.0481,0.0209,0.0752,0.0146,0.1253,0.026,0.0079,0.0025,0.6891,0.113
211,245.4946,53.6399,231.8701,50.2623,213.4514,47.2039,185.5144,42.7504,265.0716,49.482,181.3525,37.6715,295.414,56.1612,189.4176,38.4904,34.0705,8.2769,29.9774,6.9495,23.0273,4.284,92.9987,18.9562,86.6028,18.4774,3.3815,1.5613,-2.6747,20.243,1.274,0.3823,1.4365,0.4892,2.9973,1.7423,3.4957,1.9296,0.0271,0.0172,0.0429,0.02,0.0892,0.0335,0.156,0.0642,0.0102,0.0029,0.7674,0.2152,0.044,0.0165,0.0483,0.0209,0.075,0.0145,0.125,0.026,0.0079,0.0025,0.689,0.113
212,244.4719,53.4991,231.1686,50.3858,212.8751,47.3111,185.0133,42.512,264.5594,49.4841,181.3961,37.7217,294.4903,56.1055,189.4181,38.541,34.073,8.2763,29.9776,6.9499,23.0246,4.2838,92.9954,18.9558,86.6037,18.4765,3.2812,1.5833,3.9388,32.4684,1.2248,0.3129,1.4336,0.4952,2.5835,1.4322,3.4538,1.9314,0.0269,0.0172,0.0431,0.0202,0.0891,0.0335,0.1559,0.0643,0.0102,0.0029,0.7677,0.2153,0.0441,0.0168,0.0485,0.0209,0.0749,0.0145,0.1248,0.0259,0.0079,0.0025,0.689,0.113
213,243.3873,53.3029,230.2398,50.1044,212.1307,46.906,184.4539,42.3186,263.9641,49.449,181.4415,37.7677,293.4188,55.9911,189.4465,38.5968,34.0792,8.2742,29.9807,6.9498,23.0246,4.2839,92.9971,18.9555,86.6053,18.4772,3.4619,1.8054,8.0067,65.2519,1.2766,0.3474,1.4882,0.434,2.8051,1.6476,3.4718,1.9365,0.0269,0.0172,0.0433,0.0204,0.089,0.0336,0.1558,0.0643,0.0102,0.0029,0.7678,0.2154,0.0441,0.0169,0.0487,0.0209,0.0748,0.0145,0.1246,0.0259,0.0079,0.0025,0.6891,0.113
214,242.7566,53.466,229.6701,50.1426,211.5885,46.7704,184.2861,42.3747,263.4072,49.4418,181.4674,37.8196,292.5257,55.9797,189.4407,38.6528,34.0834,8.275,29.9841,6.9525,23.0239,4.2838,92.9997,18.9567,86.6067,18.4755,3.2991,1.7054,-8.6866,30.1465,1.2482,0.371,1.4206,0.4823,2.7371,1.6259,3.3289,1.8722,0.0268,0.0172,0.0435,0.0206,0.0889,0.0336,0.1556,0.0644,0.0102,0.0029,0.7679,0.2153,0.0443,0.0171,0.049,0.0209,0.0747,0.0144,0.1244,0.0258,0.0079,0.0025,0.689,0.1131
215,241.8575,53.5737,229.1304,50.3187,210.7785,46.4902,183.7385,42.1202,262.8003,49.4215,181.5117,37.8818,291.5223,55.9622,189.4137,38.7064,34.0915,8.2749,29.9887,6.9521,23.0246,4.284,93.0005,18.9576,86.6086,18.476,3.2068,1.5759,-0.5104,33.2935,1.2427,0.3273,1.4499,0.4991,2.5757,1.4218,3.3853,1.9004,0.0266,0.0171,0.0437,0.0208,0.0888,0.0336,0.1554,0.0644,0.0102,0.003,0.7682,0.2154,0.0444,0.0172,0.0492,0.0209,0.0745,0.0144,0.1241,0.0257,0.0079,0.0025,0.689,0.1131
216,240.7876,53.4154,228.2919,50.2269,210.0086,46.2382,183.3074,41.974,262.222,49.4023,181.5393,37.9358,290.5059,55.8899,189.3666,38.7456,34.0948,8.2738,29.9908,6.9523,23.0248,4.284,93.0012,18.9571,86.6086,18.4764,3.131,1.4608,-2.658,15.4779,1.2312,0.3362,1.4734,0.4347,2.8885,1.42,3.3493,1.9494,0.0265,0.017,0.044,0.021,0.0887,0.0337,0.1552,0.0645,0.0102,0.003,0.7683,0.2154,0.0444,0.0173,0.0494,0.0209,0.0744,0.0143,0.1239,0.0256,0.0079,0.0025,0.6891,0.1131
217,239.9643,53.3817,227.2761,49.9126,209.4317,46.1765,182.8437,41.8035,261.6923,49.3911,181.5529,37.9754,289.6385,55.8535,189.3284,38.7817,34.0957,8.2725,29.9916,6.9527,23.0218,4.2835,92.9997,18.9582,86.6104,18.4755,3.3357,1.639,-2.9634,11.1621,1.2008,0.3201,1.4786,0.436,2.6247,1.3957,3.2621,1.8725,0.0263,0.0169,0.0442,0.0212,0.0886,0.0337,0.155,0.0646,0.0102,0.003,0.7686,0.2155,0.0443,0.0173,0.0497,0.0208,0.0743,0.0143,0.1237,0.0256,0.0079,0.0025,0.6892,0.1131
218,238.9164,53.2437,226.4358,49.8017,208.9299,46.2295,182.6138,41.857,261.1187,49.3665,181.5809,38.0264,288.6531,55.7856,189.3067,38.8292,34.1031,8.2727,29.9975,6.9536,23.0246,4.2838,93.0019,18.9579,86.6148,18.4758,3.0592,1.2496,-2.7743,12.4332,1.237,0.3412,1.4293,0.4888,2.938,1.7665,3.2878,1.9105,0.0263,0.0168,0.0444,0.0213,0.0885,0.0338,0.1548,0.0647,0.0102,0.003,0.7688,0.2158,0.0444,0.0172,0.0499,0.0208,0.0741,0.0143,0.1235,0.0255,0.0079,0.0025,0.6892,0.1131
219,237.8238,53.103,225.7487,49.8013,208.1091,46.0207,182.3209,41.875,260.5326,49.3561,181.5537,38.0625,287.636,55.7384,189.236,38.8683,34.1089,8.2701,29.9973,6.9523,23.0234,4.2832,93.0023,18.9579,86.6143,18.4763,3.1127,1.2224,1.0892,20.712,1.2282,0.3357,1.4244,0.4878,2.5671,1.5076,3.2672,1.955,0.0264,0.0168,0.0446,0.0214,0.0884,0.0338,0.1547,0.0648,0.0101,0.003,0.7689,0.2159,0.0444,0.0171,0.0502,0.0208,0.074,0.0142,0.1232,0.0255,0.0079,0.0025,0.6893,0.1131
220,236.572,52.8785,224.8533,49.7164,207.2137,45.7515,181.7982,41.685,259.8374,49.3034,181.5166,38.0981,286.4211,55.5828,189.1519,38.8995,34.1112,8.2687,30.002,6.9544,23.022,4.2822,93.0033,18.9578,86.618,18.4756,3.0254,1.4068,-1.9177,9.1816,1.2327,0.3753,1.4588,0.4354,2.8218,1.4183,3.3079,1.8994,0.0263,0.0165,0.0449,0.0215,0.0883,0.0339,0.1545,0.0649,0.0101,0.003,0.7692,0.2162,0.0443,0.0169,0.0504,0.0207,0.0739,0.0142,0.123,0.0255,0.0079,0.0025,0.6894,0.1131
221,235.5748,52.7337,224.0731,49.7059,206.6794,45.7995,181.4825,41.6806,259.2453,49.2722,181.4651,38.1238,285.4531,55.5232,189.0637,38.9259,34.1153,8.2689,30.0054,6.9542,23.0218,4.2811,93.0023,18.9587,86.6182,18.4763,3.0423,1.3035,-3.0433,7.5908,1.2297,0.3499,1.4036,0.4985,2.8513,1.7784,3.1619,1.8448,0.026,0.0164,0.0451,0.0216,0.0883,0.0339,0.1543,0.065,0.0101,0.003,0.7696,0.2164,0.044,0.0166,0.0506,0.0207,0.0738,0.0142,0.1229,0.0255,0.0079,0.0025,0.6897,0.1131
222,234.6965,52.6818,223.2643,49.6541,206.1008,45.8289,181.1068,41.7161,258.6605,49.2604,181.439,38.16,284.4756,55.4746,188.9797,38.9576,34.1176,8.2672,30.0063,6.9546,23.0198,4.2816,93.003,18.9585,86.6186,18.4754,3.0213,1.4039,-1.873,11.8082,1.2181,0.3446,1.4556,0.4195,2.6248,1.8286,3.2764,1.9496,0.0259,0.0165,0.0453,0.0216,0.0882,0.034,0.1542,0.065,0.0101,0.003,0.7699,0.2167,0.0435,0.0162,0.0509,0.0207,0.0737,0.0142,0.1227,0.0255,0.0079,0.0025,0.6901,0.1131
223,233.6501,52.5054,222.5355,49.7889,205.6792,46.0749,180.8225,41.8131,258.0582,49.2265,181.4544,38.223,283.433,55.3736,188.9211,39.0093,34.123,8.2669,30.0091,6.9549,23.0186,4.2801,93.0032,18.9585,86.6193,18.4751,2.9511,1.2784,-3.235,11.399,1.228,0.3649,1.4622,0.4294,2.6192,1.5313,3.2021,1.8775,0.0259,0.0162,0.0455,0.0217,0.0881,0.034,0.1541,0.0651,0.0101,0.003,0.7701,0.217,0.0432,0.016,0.0511,0.0207,0.0736,0.0142,0.1226,0.0254,0.0079,0.0025,0.6904,0.1132
224,232.5315,52.3761,221.6389,49.719,204.8018,45.8937,180.306,41.6955,257.3677,49.1633,181.3659,38.2423,282.2828,55.2437,188.7919,39.0263,34.1275,8.266,30.0128,6.9559,23.019,4.2801,93.0051,18.9594,86.6222,18.4758,2.9455,1.3199,-2.9665,7.5626,1.239,0.3848,1.3889,0.478,2.357,1.2103,3.19,1.8341,0.0257,0.0163,0.0457,0.0218,0.0881,0.0341,0.154,0.0652,0.0101,0.003,0.7706,0.2173,0.043,0.0159,0.0513,0.0207,0.0735,0.0142,0.1224,0.0254,0.0079,0.0025,0.6907,0.1132
225,231.1278,51.9458,220.3982,49.333,203.9609,45.7759,180.1375,41.8803,256.6519,49.1167,181.2731,38.2663,281.0657,55.0975,188.686,39.0676,34.1342,8.2651,30.0171,6.9564,23.0196,4.2795,93.0058,18.9589,86.6245,18.4749,2.864,1.2324,-2.4319,7.5137,1.2739,0.3457,1.3945,0.4777,2.5778,1.4589,3.1378,1.8264,0.0255,0.0162,0.046,0.0219,0.088,0.0341,0.1538,0.0654,0.0101,0.003,0.771,0.2177,0.0429,0.0158,0.0515,0.0207,0.0734,0.0142,0.1223,0.0254,0.0079,0.0025,0.6908,0.1132
226,230.0853,51.7162,219.5249,49.1832,203.2259,45.6569,179.8941,42.0739,256.0658,49.0686,181.211,38.2908,280.067,54.9701,188.6539,39.1277,34.137,8.2644,30.0169,6.9559,23.018,4.2794,93.0054,18.9604,86.6232,18.4753,2.9037,1.3551,-2.8378,6.7635,1.2116,0.3296,1.4005,0.4858,2.4624,1.2669,3.0998,1.733,0.0255,0.0161,0.0462,0.0221,0.0879,0.0342,0.1536,0.0655,0.01,0.003,0.7712,0.2181,0.0427,0.0158,0.0517,0.0208,0.0734,0.0142,0.1221,0.0254,0.0079,0.0025,0.691,0.1132
227,228.9526,51.4684,218.428,48.8499,202.3795,45.4406,179.2121,41.7408,255.3895,49.0257,181.1121,38.3135,278.9415,54.8349,188.5831,39.1993,34.141,8.2648,30.0216,6.9575,23.0166,4.2788,93.0077,18.961,86.6249,18.4751,2.888,1.4422,-2.9844,6.5493,1.2152,0.3672,1.4474,0.4288,2.5918,1.5485,3.0769,1.7789,0.0253,0.0159,0.0465,0.0222,0.0878,0.0343,0.1535,0.0656,0.01,0.003,0.7716,0.2185,0.0425,0.0157,0.0519,0.0208,0.0733,0.0142,0.1219,0.0254,0.0079,0.0025,0.6912,0.1133
228,227.709,51.0473,217.4112,48.5766,201.5451,45.1765,179.0892,42.2098,254.7054,48.9601,181.0307,38.3502,277.7882,54.6519,188.7142,39.4512,34.1444,8.2629,30.022,6.958,23.0157,4.2785,93.0075,18.9604,86.6272,18.4752,2.8331,1.3946,-3.2592,8.8788,1.2624,0.3353,1.3938,0.4872,2.6233,1.3912,3.0067,1.78,0.0253,0.0159,0.0468,0.0222,0.0877,0.0343,0.1533,0.0657,0.01,0.003,0.7719,0.2188,0.0424,0.0157,0.0521,0.0208,0.0732,0.0142,0.1218,0.0254,0.0079,0.0025,0.6914,0.1133
229,226.3736,50.6515,216.245,48.2121,200.7168,45.0029,178.4336,42.0766,253.9024,48.8518,180.8834,38.3514,276.4732,54.4219,188.5571,39.4949,34.1483,8.2607,30.026,6.958,23.0153,4.2778,93.0075,18.9607,86.628,18.4755,2.7776,1.3441,-2.5974,6.8151,1.225,0.3294,1.3966,0.4895,2.3847,1.4922,3.0261,1.6542,0.0254,0.0158,0.0469,0.0223,0.0876,0.0344,0.1531,0.0658,0.01,0.003,0.772,0.2192,0.0422,0.0158,0.0523,0.0208,0.0731,0.0142,0.1216,0.0254,0.0079,0.0025,0.6915,0.1133
230,225.1993,50.3019,215.2529,47.8933,199.9687,44.8814,177.5424,41.4787,253.1838,48.7719,180.7627,38.3703,275.2995,54.2315,188.3914,39.5229,34.1544,8.2598,30.0296,6.9571,23.0171,4.2777,93.0084,18.9607,86.6287,18.4737,2.7879,1.3248,-2.2723,5.6023,1.1995,0.3675,1.4001,0.4687,2.5277,1.5199,3.075,1.6863,0.0251,0.0156,0.0472,0.0223,0.0876,0.0344,0.153,0.0659,0.01,0.003,0.7725,0.2195,0.042,0.016,0.0525,0.0208,0.073,0.0141,0.1215,0.0254,0.0079,0.0025,0.6917,0.1134
